date,store_id,product_id,units_sold,revenue_gbp,is_promo,day_of_week,month,year,week
2023-12-20,store_2,p06,13,779.87,0,Wednesday,12,2023,51
2023-12-21,store_2,p06,15,899.85,0,Thursday,12,2023,51
2023-12-22,store_2,p06,8,479.92,0,Friday,12,2023,51
2023-12-23,store_2,p06,9,539.91,0,Saturday,12,2023,51
2023-12-24,store_2,p06,23,1379.77,0,Sunday,12,2023,51
2023-12-25,store_2,p06,17,1019.83,0,Monday,12,2023,52
2023-12-26,store_2,p06,16,959.84,1,Tuesday,12,2023,52
2023-12-27,store_2,p06,19,1139.81,0,Wednesday,12,2023,52
2023-12-28,store_2,p06,16,959.84,0,Thursday,12,2023,52
2023-12-29,store_2,p06,16,959.84,0,Friday,12,2023,52
2023-12-30,store_2,p06,17,1019.83,0,Saturday,12,2023,52
2023-12-31,store_2,p06,20,1199.8,0,Sunday,12,2023,52
2024-01-01,store_2,p06,15,899.85,0,Monday,1,2024,1
2024-01-02,store_2,p06,16,959.84,0,Tuesday,1,2024,1
2024-01-03,store_2,p06,15,899.85,0,Wednesday,1,2024,1
2024-01-04,store_2,p06,9,539.91,0,Thursday,1,2024,1
2024-01-05,store_2,p06,11,659.89,0,Friday,1,2024,1
2024-01-06,store_2,p06,19,1139.81,0,Saturday,1,2024,1
2024-01-07,store_2,p06,15,899.85,0,Sunday,1,2024,1
2024-01-08,store_2,p06,19,1139.81,0,Monday,1,2024,2
2024-01-09,store_2,p06,10,599.9,0,Tuesday,1,2024,2
2024-01-10,store_2,p06,12,719.88,0,Wednesday,1,2024,2
2024-01-11,store_2,p06,14,839.86,0,Thursday,1,2024,2
2024-01-12,store_2,p06,19,1139.81,1,Friday,1,2024,2
2024-01-13,store_2,p06,27,1619.73,0,Saturday,1,2024,2
2024-01-14,store_2,p06,15,899.85,0,Sunday,1,2024,2
2024-01-15,store_2,p06,16,959.84,0,Monday,1,2024,3
2024-01-16,store_2,p06,9,539.91,0,Tuesday,1,2024,3
2024-01-17,store_2,p06,13,779.87,0,Wednesday,1,2024,3
2024-01-18,store_2,p06,13,779.87,0,Thursday,1,2024,3
2024-01-19,store_2,p06,7,419.93,0,Friday,1,2024,3
2024-01-20,store_2,p06,13,779.87,0,Saturday,1,2024,3
2024-01-21,store_2,p06,25,1499.75,0,Sunday,1,2024,3
2024-01-22,store_2,p06,16,959.84,0,Monday,1,2024,4
2024-01-23,store_2,p06,12,719.88,0,Tuesday,1,2024,4
2024-01-24,store_2,p06,19,1139.81,0,Wednesday,1,2024,4
2024-01-25,store_2,p06,8,479.92,0,Thursday,1,2024,4
2024-01-26,store_2,p06,8,479.92,0,Friday,1,2024,4
2024-01-27,store_2,p06,15,899.85,0,Saturday,1,2024,4
2024-01-28,store_2,p06,25,1499.75,0,Sunday,1,2024,4
2024-01-29,store_2,p06,11,659.89,0,Monday,1,2024,5
2024-01-30,store_2,p06,20,1199.8,0,Tuesday,1,2024,5
2024-01-31,store_2,p06,21,1259.79,0,Wednesday,1,2024,5
2024-02-01,store_2,p06,9,539.91,0,Thursday,2,2024,5
2024-02-02,store_2,p06,17,1019.83,0,Friday,2,2024,5
2024-02-03,store_2,p06,9,539.91,0,Saturday,2,2024,5
2024-02-04,store_2,p06,10,599.9,0,Sunday,2,2024,5
2024-02-05,store_2,p06,16,959.84,0,Monday,2,2024,6
2024-02-06,store_2,p06,14,839.86,0,Tuesday,2,2024,6
2024-02-07,store_2,p06,11,659.89,0,Wednesday,2,2024,6
2024-02-08,store_2,p06,13,779.87,0,Thursday,2,2024,6
2024-02-09,store_2,p06,8,479.92,0,Friday,2,2024,6
2024-02-10,store_2,p06,20,1199.8,0,Saturday,2,2024,6
2024-02-11,store_2,p06,10,599.9,0,Sunday,2,2024,6
2024-02-12,store_2,p06,10,599.9,0,Monday,2,2024,7
2024-02-13,store_2,p06,12,719.88,0,Tuesday,2,2024,7
2024-02-14,store_2,p06,7,419.93,0,Wednesday,2,2024,7
2024-02-15,store_2,p06,13,779.87,0,Thursday,2,2024,7
2024-02-16,store_2,p06,6,359.94,0,Friday,2,2024,7
2024-02-17,store_2,p06,12,719.88,0,Saturday,2,2024,7
2024-02-18,store_2,p06,19,1139.81,0,Sunday,2,2024,7
2024-02-19,store_2,p06,8,479.92,0,Monday,2,2024,8
2024-02-20,store_2,p06,11,659.89,0,Tuesday,2,2024,8
2024-02-21,store_2,p06,11,659.89,0,Wednesday,2,2024,8
2024-02-22,store_2,p06,11,659.89,0,Thursday,2,2024,8
2024-02-23,store_2,p06,16,959.84,0,Friday,2,2024,8
2024-02-24,store_2,p06,15,899.85,0,Saturday,2,2024,8
2024-02-25,store_2,p06,18,1079.82,0,Sunday,2,2024,8
2024-02-26,store_2,p06,13,779.87,0,Monday,2,2024,9
2024-02-27,store_2,p06,15,899.85,0,Tuesday,2,2024,9
2024-02-28,store_2,p06,13,779.87,0,Wednesday,2,2024,9
2024-02-29,store_2,p06,13,779.87,0,Thursday,2,2024,9
2024-03-01,store_2,p06,8,479.92,0,Friday,3,2024,9
2024-03-02,store_2,p06,10,599.9,0,Saturday,3,2024,9
2024-03-03,store_2,p06,21,1259.79,1,Sunday,3,2024,9
2024-03-04,store_2,p06,8,479.92,0,Monday,3,2024,10
2024-03-05,store_2,p06,8,479.92,0,Tuesday,3,2024,10
2024-03-06,store_2,p06,5,299.95,0,Wednesday,3,2024,10
2024-03-07,store_2,p06,11,659.89,0,Thursday,3,2024,10
2024-03-08,store_2,p06,8,479.92,0,Friday,3,2024,10
2024-03-09,store_2,p06,12,719.88,0,Saturday,3,2024,10
2024-03-10,store_2,p06,9,539.91,0,Sunday,3,2024,10
2024-03-11,store_2,p06,9,539.91,0,Monday,3,2024,11
2024-03-12,store_2,p06,10,599.9,0,Tuesday,3,2024,11
2024-03-13,store_2,p06,19,1139.81,0,Wednesday,3,2024,11
2024-03-14,store_2,p06,4,239.96,0,Thursday,3,2024,11
2024-03-15,store_2,p06,7,419.93,0,Friday,3,2024,11
2024-03-16,store_2,p06,17,1019.83,0,Saturday,3,2024,11
2024-03-17,store_2,p06,11,659.89,0,Sunday,3,2024,11
2024-03-18,store_2,p06,8,479.92,0,Monday,3,2024,12
2024-03-19,store_2,p06,10,599.9,0,Tuesday,3,2024,12
2024-03-20,store_2,p06,11,659.89,0,Wednesday,3,2024,12
2024-03-21,store_2,p06,5,299.95,0,Thursday,3,2024,12
2024-03-22,store_2,p06,12,719.88,1,Friday,3,2024,12
2024-03-23,store_2,p06,13,779.87,0,Saturday,3,2024,12
2024-03-24,store_2,p06,18,1079.82,0,Sunday,3,2024,12
2024-03-25,store_2,p06,8,479.92,0,Monday,3,2024,13
2024-03-26,store_2,p06,8,479.92,0,Tuesday,3,2024,13
2024-03-27,store_2,p06,19,1139.81,1,Wednesday,3,2024,13
2024-03-28,store_2,p06,4,239.96,0,Thursday,3,2024,13
2024-03-29,store_2,p06,13,779.87,0,Friday,3,2024,13
2024-03-30,store_2,p06,6,359.94,0,Saturday,3,2024,13
2024-03-31,store_2,p06,10,599.9,0,Sunday,3,2024,13
2024-04-01,store_2,p06,8,479.92,0,Monday,4,2024,14
2024-04-02,store_2,p06,10,599.9,0,Tuesday,4,2024,14
2024-04-03,store_2,p06,12,719.88,0,Wednesday,4,2024,14
2024-04-04,store_2,p06,11,659.89,0,Thursday,4,2024,14
2024-04-05,store_2,p06,6,359.94,0,Friday,4,2024,14
2024-04-06,store_2,p06,8,479.92,0,Saturday,4,2024,14
2024-04-07,store_2,p06,10,599.9,0,Sunday,4,2024,14
2024-04-08,store_2,p06,6,359.94,0,Monday,4,2024,15
2024-04-09,store_2,p06,6,359.94,0,Tuesday,4,2024,15
2024-04-10,store_2,p06,16,959.84,1,Wednesday,4,2024,15
2024-04-11,store_2,p06,1,59.99,0,Thursday,4,2024,15
2024-04-12,store_2,p06,12,719.88,0,Friday,4,2024,15
2024-04-13,store_2,p06,7,419.93,0,Saturday,4,2024,15
2024-04-14,store_2,p06,9,539.91,0,Sunday,4,2024,15
2024-04-15,store_2,p06,6,359.94,0,Monday,4,2024,16
2024-04-16,store_2,p06,8,479.92,0,Tuesday,4,2024,16
2024-04-17,store_2,p06,7,419.93,0,Wednesday,4,2024,16
2024-04-18,store_2,p06,9,539.91,0,Thursday,4,2024,16
2024-04-19,store_2,p06,11,659.89,0,Friday,4,2024,16
2024-04-20,store_2,p06,4,239.96,0,Saturday,4,2024,16
2024-04-21,store_2,p06,3,179.97,0,Sunday,4,2024,16
2024-04-22,store_2,p06,10,599.9,0,Monday,4,2024,17
2024-04-23,store_2,p06,7,419.93,0,Tuesday,4,2024,17
2024-04-24,store_2,p06,16,959.84,1,Wednesday,4,2024,17
2024-04-25,store_2,p06,6,359.94,0,Thursday,4,2024,17
2024-04-26,store_2,p06,11,659.89,0,Friday,4,2024,17
2024-04-27,store_2,p06,10,599.9,0,Saturday,4,2024,17
2024-04-28,store_2,p06,7,419.93,0,Sunday,4,2024,17
2024-04-29,store_2,p06,10,599.9,0,Monday,4,2024,18
2024-04-30,store_2,p06,12,719.88,1,Tuesday,4,2024,18
2024-05-01,store_2,p06,13,779.87,0,Wednesday,5,2024,18
2024-05-02,store_2,p06,13,779.87,0,Thursday,5,2024,18
2024-05-03,store_2,p06,5,299.95,0,Friday,5,2024,18
2024-05-04,store_2,p06,8,479.92,0,Saturday,5,2024,18
2024-05-05,store_2,p06,6,359.94,0,Sunday,5,2024,18
2024-05-06,store_2,p06,5,299.95,0,Monday,5,2024,19
2024-05-07,store_2,p06,5,299.95,0,Tuesday,5,2024,19
2024-05-08,store_2,p06,8,479.92,0,Wednesday,5,2024,19
2024-05-09,store_2,p06,5,299.95,0,Thursday,5,2024,19
2024-05-10,store_2,p06,9,539.91,0,Friday,5,2024,19
2024-05-11,store_2,p06,10,599.9,0,Saturday,5,2024,19
2024-05-12,store_2,p06,16,959.84,0,Sunday,5,2024,19
2024-05-13,store_2,p06,5,299.95,0,Monday,5,2024,20
2024-05-14,store_2,p06,6,359.94,0,Tuesday,5,2024,20
2024-05-15,store_2,p06,5,299.95,0,Wednesday,5,2024,20
2024-05-16,store_2,p06,7,419.93,0,Thursday,5,2024,20
2024-05-17,store_2,p06,4,239.96,0,Friday,5,2024,20
2024-05-18,store_2,p06,10,599.9,0,Saturday,5,2024,20
2024-05-19,store_2,p06,7,419.93,0,Sunday,5,2024,20
2024-05-20,store_2,p06,3,179.97,0,Monday,5,2024,21
2024-05-21,store_2,p06,4,239.96,0,Tuesday,5,2024,21
2024-05-22,store_2,p06,8,479.92,0,Wednesday,5,2024,21
2024-05-23,store_2,p06,6,359.94,0,Thursday,5,2024,21
2024-05-24,store_2,p06,5,299.95,0,Friday,5,2024,21
2024-05-25,store_2,p06,7,419.93,0,Saturday,5,2024,21
2024-05-26,store_2,p06,12,719.88,0,Sunday,5,2024,21
2024-05-27,store_2,p06,5,299.95,0,Monday,5,2024,22
2024-05-28,store_2,p06,2,119.98,0,Tuesday,5,2024,22
2024-05-29,store_2,p06,6,359.94,0,Wednesday,5,2024,22
2024-05-30,store_2,p06,3,179.97,0,Thursday,5,2024,22
2024-05-31,store_2,p06,7,419.93,0,Friday,5,2024,22
2024-06-01,store_2,p06,12,719.88,0,Saturday,6,2024,22
2024-06-02,store_2,p06,9,539.91,1,Sunday,6,2024,22
2024-06-03,store_2,p06,5,299.95,0,Monday,6,2024,23
2024-06-04,store_2,p06,5,299.95,0,Tuesday,6,2024,23
2024-06-05,store_2,p06,7,419.93,1,Wednesday,6,2024,23
2024-06-06,store_2,p06,4,239.96,0,Thursday,6,2024,23
2024-06-07,store_2,p06,2,119.98,0,Friday,6,2024,23
2024-06-08,store_2,p06,6,359.94,0,Saturday,6,2024,23
2024-06-09,store_2,p06,3,179.97,0,Sunday,6,2024,23
2024-06-10,store_2,p06,2,119.98,1,Monday,6,2024,24
2024-06-11,store_2,p06,2,119.98,0,Tuesday,6,2024,24
2024-06-12,store_2,p06,7,419.93,0,Wednesday,6,2024,24
2024-06-13,store_2,p06,8,479.92,0,Thursday,6,2024,24
2024-06-14,store_2,p06,7,419.93,0,Friday,6,2024,24
2024-06-15,store_2,p06,7,419.93,0,Saturday,6,2024,24
2024-06-16,store_2,p06,6,359.94,0,Sunday,6,2024,24
2024-06-17,store_2,p06,6,359.94,0,Monday,6,2024,25
2024-06-18,store_2,p06,5,299.95,0,Tuesday,6,2024,25
2024-06-19,store_2,p06,12,719.88,1,Wednesday,6,2024,25
2024-06-20,store_2,p06,9,539.91,0,Thursday,6,2024,25
2024-06-21,store_2,p06,11,659.89,0,Friday,6,2024,25
2024-06-22,store_2,p06,11,659.89,0,Saturday,6,2024,25
2024-06-23,store_2,p06,5,299.95,0,Sunday,6,2024,25
2024-06-24,store_2,p06,9,539.91,0,Monday,6,2024,26
2024-06-25,store_2,p06,7,419.93,0,Tuesday,6,2024,26
2024-06-26,store_2,p06,6,359.94,0,Wednesday,6,2024,26
2024-06-27,store_2,p06,4,239.96,0,Thursday,6,2024,26
2024-06-28,store_2,p06,7,419.93,0,Friday,6,2024,26
2024-06-29,store_2,p06,11,659.89,0,Saturday,6,2024,26
2024-06-30,store_2,p06,7,419.93,0,Sunday,6,2024,26
2024-07-01,store_2,p06,5,299.95,0,Monday,7,2024,27
2024-07-02,store_2,p06,4,239.96,1,Tuesday,7,2024,27
2024-07-03,store_2,p06,7,419.93,0,Wednesday,7,2024,27
2024-07-04,store_2,p06,8,479.92,0,Thursday,7,2024,27
2024-07-05,store_2,p06,7,419.93,0,Friday,7,2024,27
2024-07-06,store_2,p06,7,419.93,0,Saturday,7,2024,27
2024-07-07,store_2,p06,8,479.92,1,Sunday,7,2024,27
2024-07-08,store_2,p06,14,839.86,1,Monday,7,2024,28
2024-07-09,store_2,p06,7,419.93,0,Tuesday,7,2024,28
2024-07-10,store_2,p06,9,539.91,0,Wednesday,7,2024,28
2024-07-11,store_2,p06,4,239.96,0,Thursday,7,2024,28
2024-07-12,store_2,p06,5,299.95,0,Friday,7,2024,28
2024-07-13,store_2,p06,8,479.92,0,Saturday,7,2024,28
2024-07-14,store_2,p06,13,779.87,0,Sunday,7,2024,28
2024-07-15,store_2,p06,8,479.92,1,Monday,7,2024,29
2024-07-16,store_2,p06,5,299.95,0,Tuesday,7,2024,29
2024-07-17,store_2,p06,5,299.95,0,Wednesday,7,2024,29
2024-07-18,store_2,p06,7,419.93,0,Thursday,7,2024,29
2024-07-19,store_2,p06,4,239.96,0,Friday,7,2024,29
2024-07-20,store_2,p06,9,539.91,1,Saturday,7,2024,29
2024-07-21,store_2,p06,5,299.95,1,Sunday,7,2024,29
2024-07-22,store_2,p06,4,239.96,0,Monday,7,2024,30
2024-07-23,store_2,p06,4,239.96,0,Tuesday,7,2024,30
2024-07-24,store_2,p06,5,299.95,0,Wednesday,7,2024,30
2024-07-25,store_2,p06,9,539.91,1,Thursday,7,2024,30
2024-07-26,store_2,p06,5,299.95,0,Friday,7,2024,30
2024-07-27,store_2,p06,6,359.94,0,Saturday,7,2024,30
2024-07-28,store_2,p06,7,419.93,0,Sunday,7,2024,30
2024-07-29,store_2,p06,5,299.95,0,Monday,7,2024,31
2024-07-30,store_2,p06,3,179.97,0,Tuesday,7,2024,31
2024-07-31,store_2,p06,3,179.97,0,Wednesday,7,2024,31
2024-08-01,store_2,p06,5,299.95,0,Thursday,8,2024,31
2024-08-02,store_2,p06,3,179.97,0,Friday,8,2024,31
2024-08-03,store_2,p06,7,419.93,1,Saturday,8,2024,31
2024-08-04,store_2,p06,8,479.92,0,Sunday,8,2024,31
2024-08-05,store_2,p06,4,239.96,0,Monday,8,2024,32
2024-08-06,store_2,p06,7,419.93,0,Tuesday,8,2024,32
2024-08-07,store_2,p06,6,359.94,0,Wednesday,8,2024,32
2024-08-08,store_2,p06,9,539.91,1,Thursday,8,2024,32
2024-08-09,store_2,p06,12,719.88,0,Friday,8,2024,32
2024-08-10,store_2,p06,2,119.98,0,Saturday,8,2024,32
2024-08-11,store_2,p06,8,479.92,0,Sunday,8,2024,32
2024-08-12,store_2,p06,10,599.9,0,Monday,8,2024,33
2024-08-13,store_2,p06,5,299.95,0,Tuesday,8,2024,33
2024-08-14,store_2,p06,6,359.94,0,Wednesday,8,2024,33
2024-08-15,store_2,p06,9,539.91,0,Thursday,8,2024,33
2024-08-16,store_2,p06,6,359.94,0,Friday,8,2024,33
2024-08-17,store_2,p06,9,539.91,0,Saturday,8,2024,33
2024-08-18,store_2,p06,7,419.93,0,Sunday,8,2024,33
2024-08-19,store_2,p06,9,539.91,1,Monday,8,2024,34
2024-08-20,store_2,p06,6,359.94,0,Tuesday,8,2024,34
2024-08-21,store_2,p06,8,479.92,1,Wednesday,8,2024,34
2024-08-22,store_2,p06,8,479.92,0,Thursday,8,2024,34
2024-08-23,store_2,p06,4,239.96,0,Friday,8,2024,34
2024-08-24,store_2,p06,10,599.9,0,Saturday,8,2024,34
2024-08-25,store_2,p06,11,659.89,0,Sunday,8,2024,34
2024-08-26,store_2,p06,12,719.88,0,Monday,8,2024,35
2024-08-27,store_2,p06,8,479.92,0,Tuesday,8,2024,35
2024-08-28,store_2,p06,13,779.87,0,Wednesday,8,2024,35
2024-08-29,store_2,p06,9,539.91,0,Thursday,8,2024,35
2024-08-30,store_2,p06,12,719.88,0,Friday,8,2024,35
2024-08-31,store_2,p06,15,899.85,0,Saturday,8,2024,35
2024-09-01,store_2,p06,16,959.84,1,Sunday,9,2024,35
2024-09-02,store_2,p06,13,779.87,0,Monday,9,2024,36
2024-09-03,store_2,p06,9,539.91,1,Tuesday,9,2024,36
2024-09-04,store_2,p06,7,419.93,0,Wednesday,9,2024,36
2024-09-05,store_2,p06,10,599.9,0,Thursday,9,2024,36
2024-09-06,store_2,p06,9,539.91,0,Friday,9,2024,36
2024-09-07,store_2,p06,12,719.88,0,Saturday,9,2024,36
2024-09-08,store_2,p06,19,1139.81,1,Sunday,9,2024,36
2024-09-09,store_2,p06,11,659.89,1,Monday,9,2024,37
2024-09-10,store_2,p06,11,659.89,0,Tuesday,9,2024,37
2024-09-11,store_2,p06,16,959.84,0,Wednesday,9,2024,37
2024-09-12,store_2,p06,8,479.92,0,Thursday,9,2024,37
2024-09-13,store_2,p06,10,599.9,0,Friday,9,2024,37
2024-09-14,store_2,p06,15,899.85,0,Saturday,9,2024,37
2024-09-15,store_2,p06,10,599.9,0,Sunday,9,2024,37
2024-09-16,store_2,p06,12,719.88,0,Monday,9,2024,38
2024-09-17,store_2,p06,10,599.9,0,Tuesday,9,2024,38
2024-09-18,store_2,p06,16,959.84,0,Wednesday,9,2024,38
2024-09-19,store_2,p06,14,839.86,0,Thursday,9,2024,38
2024-09-20,store_2,p06,16,959.84,0,Friday,9,2024,38
2024-09-21,store_2,p06,11,659.89,0,Saturday,9,2024,38
2024-09-22,store_2,p06,15,899.85,0,Sunday,9,2024,38
2024-09-23,store_2,p06,11,659.89,0,Monday,9,2024,39
2024-09-24,store_2,p06,7,419.93,0,Tuesday,9,2024,39
2024-09-25,store_2,p06,22,1319.78,1,Wednesday,9,2024,39
2024-09-26,store_2,p06,11,659.89,0,Thursday,9,2024,39
2024-09-27,store_2,p06,7,419.93,0,Friday,9,2024,39
2024-09-28,store_2,p06,14,839.86,0,Saturday,9,2024,39
2024-09-29,store_2,p06,13,779.87,0,Sunday,9,2024,39
2024-09-30,store_2,p06,25,1499.75,1,Monday,9,2024,40
2024-10-01,store_2,p06,12,719.88,0,Tuesday,10,2024,40
2024-10-02,store_2,p06,9,539.91,1,Wednesday,10,2024,40
2024-10-03,store_2,p06,11,659.89,0,Thursday,10,2024,40
2024-10-04,store_2,p06,5,299.95,0,Friday,10,2024,40
2024-10-05,store_2,p06,14,839.86,0,Saturday,10,2024,40
2024-10-06,store_2,p06,14,839.86,0,Sunday,10,2024,40
2024-10-07,store_2,p06,17,1019.83,0,Monday,10,2024,41
2024-10-08,store_2,p06,10,599.9,0,Tuesday,10,2024,41
2024-10-09,store_2,p06,23,1379.77,1,Wednesday,10,2024,41
2024-10-10,store_2,p06,8,479.92,0,Thursday,10,2024,41
2024-10-11,store_2,p06,17,1019.83,0,Friday,10,2024,41
2024-10-12,store_2,p06,10,599.9,0,Saturday,10,2024,41
2024-10-13,store_2,p06,13,779.87,0,Sunday,10,2024,41
2024-10-14,store_2,p06,11,659.89,0,Monday,10,2024,42
2024-10-15,store_2,p06,11,659.89,0,Tuesday,10,2024,42
2024-10-16,store_2,p06,10,599.9,0,Wednesday,10,2024,42
2024-10-17,store_2,p06,6,359.94,0,Thursday,10,2024,42
2024-10-18,store_2,p06,13,779.87,0,Friday,10,2024,42
2024-10-19,store_2,p06,22,1319.78,1,Saturday,10,2024,42
2024-10-20,store_2,p06,21,1259.79,1,Sunday,10,2024,42
2024-10-21,store_2,p06,15,899.85,1,Monday,10,2024,43
2024-10-22,store_2,p06,14,839.86,0,Tuesday,10,2024,43
2024-10-23,store_2,p06,13,779.87,0,Wednesday,10,2024,43
2024-10-24,store_2,p06,19,1139.81,0,Thursday,10,2024,43
2024-10-25,store_2,p06,12,719.88,0,Friday,10,2024,43
2024-10-26,store_2,p06,13,779.87,0,Saturday,10,2024,43
2024-10-27,store_2,p06,11,659.89,0,Sunday,10,2024,43
2024-10-28,store_2,p06,12,719.88,1,Monday,10,2024,44
2024-10-29,store_2,p06,8,479.92,0,Tuesday,10,2024,44
2024-10-30,store_2,p06,10,599.9,0,Wednesday,10,2024,44
2024-10-31,store_2,p06,18,1079.82,0,Thursday,10,2024,44
2024-11-01,store_2,p06,14,839.86,0,Friday,11,2024,44
2024-11-02,store_2,p06,12,719.88,0,Saturday,11,2024,44
2024-11-03,store_2,p06,17,1019.83,0,Sunday,11,2024,44
2024-11-04,store_2,p06,19,1139.81,0,Monday,11,2024,45
2024-11-05,store_2,p06,5,299.95,0,Tuesday,11,2024,45
2024-11-06,store_2,p06,5,299.95,0,Wednesday,11,2024,45
2024-11-07,store_2,p06,11,659.89,0,Thursday,11,2024,45
2024-11-08,store_2,p06,10,599.9,0,Friday,11,2024,45
2024-11-09,store_2,p06,10,599.9,0,Saturday,11,2024,45
2024-11-10,store_2,p06,31,1859.69,0,Sunday,11,2024,45
2024-11-11,store_2,p06,13,779.87,0,Monday,11,2024,46
2024-11-12,store_2,p06,12,719.88,0,Tuesday,11,2024,46
2024-11-13,store_2,p06,19,1139.81,0,Wednesday,11,2024,46
2024-11-14,store_2,p06,12,719.88,0,Thursday,11,2024,46
2024-11-15,store_2,p06,18,1079.82,1,Friday,11,2024,46
2024-11-16,store_2,p06,18,1079.82,0,Saturday,11,2024,46
2024-11-17,store_2,p06,22,1319.78,0,Sunday,11,2024,46
2024-11-18,store_2,p06,10,599.9,0,Monday,11,2024,47
2024-11-19,store_2,p06,10,599.9,0,Tuesday,11,2024,47
2024-11-20,store_2,p06,16,959.84,1,Wednesday,11,2024,47
2024-11-21,store_2,p06,15,899.85,0,Thursday,11,2024,47
2024-11-22,store_2,p06,12,719.88,1,Friday,11,2024,47
2024-11-23,store_2,p06,20,1199.8,0,Saturday,11,2024,47
2024-11-24,store_2,p06,20,1199.8,0,Sunday,11,2024,47
2024-11-25,store_2,p06,11,659.89,0,Monday,11,2024,48
2024-11-26,store_2,p06,13,779.87,0,Tuesday,11,2024,48
2024-11-27,store_2,p06,13,779.87,0,Wednesday,11,2024,48
2024-11-28,store_2,p06,19,1139.81,0,Thursday,11,2024,48
2024-11-29,store_2,p06,15,899.85,0,Friday,11,2024,48
2024-11-30,store_2,p06,10,599.9,0,Saturday,11,2024,48
2024-12-01,store_2,p06,18,1079.82,0,Sunday,12,2024,48
2024-12-02,store_2,p06,18,1079.82,0,Monday,12,2024,49
2024-12-03,store_2,p06,12,719.88,0,Tuesday,12,2024,49
2024-12-04,store_2,p06,16,959.84,0,Wednesday,12,2024,49
2024-12-05,store_2,p06,15,899.85,0,Thursday,12,2024,49
2024-12-06,store_2,p06,17,1019.83,0,Friday,12,2024,49
2024-12-07,store_2,p06,17,1019.83,0,Saturday,12,2024,49
2024-12-08,store_2,p06,18,1079.82,0,Sunday,12,2024,49
2024-12-09,store_2,p06,19,1139.81,0,Monday,12,2024,50
2024-12-10,store_2,p06,25,1499.75,1,Tuesday,12,2024,50
2024-12-11,store_2,p06,14,839.86,1,Wednesday,12,2024,50
2024-12-12,store_2,p06,15,899.85,0,Thursday,12,2024,50
2024-12-13,store_2,p06,13,779.87,0,Friday,12,2024,50
2024-12-14,store_2,p06,22,1319.78,1,Saturday,12,2024,50
2024-12-15,store_2,p06,23,1379.77,0,Sunday,12,2024,50
2024-12-16,store_2,p06,16,959.84,1,Monday,12,2024,51
2024-12-17,store_2,p06,13,779.87,0,Tuesday,12,2024,51
2024-12-18,store_2,p06,9,539.91,0,Wednesday,12,2024,51
2024-12-19,store_2,p06,15,899.85,0,Thursday,12,2024,51
2024-12-20,store_2,p06,17,1019.83,0,Friday,12,2024,51
2024-12-21,store_2,p06,15,899.85,0,Saturday,12,2024,51
2024-12-22,store_2,p06,15,899.85,0,Sunday,12,2024,51
2024-12-23,store_2,p06,9,539.91,0,Monday,12,2024,52
2024-12-24,store_2,p06,15,899.85,1,Tuesday,12,2024,52
2024-12-25,store_2,p06,9,539.91,0,Wednesday,12,2024,52
2024-12-26,store_2,p06,16,959.84,0,Thursday,12,2024,52
2024-12-27,store_2,p06,17,1019.83,0,Friday,12,2024,52
2024-12-28,store_2,p06,17,1019.83,0,Saturday,12,2024,52
2024-12-29,store_2,p06,17,1019.83,0,Sunday,12,2024,52
2024-12-30,store_2,p06,10,599.9,0,Monday,12,2024,1
2024-12-31,store_2,p06,22,1319.78,1,Tuesday,12,2024,1
2023-01-01,store_2,p07,54,1025.46,1,Sunday,1,2023,52
2023-01-02,store_2,p07,32,607.68,0,Monday,1,2023,1
2023-01-03,store_2,p07,30,569.7,0,Tuesday,1,2023,1
2023-01-04,store_2,p07,38,721.62,0,Wednesday,1,2023,1
2023-01-05,store_2,p07,40,759.6,0,Thursday,1,2023,1
2023-01-06,store_2,p07,46,873.54,1,Friday,1,2023,1
2023-01-07,store_2,p07,47,892.53,0,Saturday,1,2023,1
2023-01-08,store_2,p07,50,949.5,0,Sunday,1,2023,1
2023-01-09,store_2,p07,35,664.65,0,Monday,1,2023,2
2023-01-10,store_2,p07,36,683.64,0,Tuesday,1,2023,2
2023-01-11,store_2,p07,38,721.62,0,Wednesday,1,2023,2
2023-01-12,store_2,p07,33,626.67,0,Thursday,1,2023,2
2023-01-13,store_2,p07,37,702.63,0,Friday,1,2023,2
2023-01-14,store_2,p07,50,949.5,0,Saturday,1,2023,2
2023-01-15,store_2,p07,50,949.5,0,Sunday,1,2023,2
2023-01-16,store_2,p07,32,607.68,0,Monday,1,2023,3
2023-01-17,store_2,p07,36,683.64,0,Tuesday,1,2023,3
2023-01-18,store_2,p07,36,683.64,0,Wednesday,1,2023,3
2023-01-19,store_2,p07,35,664.65,0,Thursday,1,2023,3
2023-01-20,store_2,p07,34,645.66,0,Friday,1,2023,3
2023-01-21,store_2,p07,38,721.62,0,Saturday,1,2023,3
2023-01-22,store_2,p07,38,721.62,0,Sunday,1,2023,3
2023-01-23,store_2,p07,32,607.68,0,Monday,1,2023,4
2023-01-24,store_2,p07,45,854.55,0,Tuesday,1,2023,4
2023-01-25,store_2,p07,38,721.62,0,Wednesday,1,2023,4
2023-01-26,store_2,p07,39,740.61,0,Thursday,1,2023,4
2023-01-27,store_2,p07,36,683.64,0,Friday,1,2023,4
2023-01-28,store_2,p07,49,930.51,0,Saturday,1,2023,4
2023-01-29,store_2,p07,44,835.56,0,Sunday,1,2023,4
2023-01-30,store_2,p07,37,702.63,0,Monday,1,2023,5
